312 0.0000000000 -nan 
313 0.0000000000 -nan 
314 0.0000000000 -nan 
315 0.0000000000 -nan 
316 0.0000000000 -nan 
317 0.0000000000 -nan 
318 0.0000000000 -nan 
319 0.0000000000 -nan 
320 0.0000000000 -nan 
321 0.0000000000 -nan 
322 0.0000000000 -nan 
323 0.0000000000 -nan 
324 0.0000000000 -nan 
325 0.0000000000 -nan 
326 0.0000000000 -nan 
327 0.0000000000 -nan 
328 0.0000000000 -nan 
329 0.0000000000 -nan 
330 0.0000000000 -nan 
331 0.0000000000 -nan 
332 0.0000000000 -nan 
333 0.0000000000 -nan 
334 0.0000000000 -nan 
335 0.0000000000 -nan 
336 0.0000000000 -nan 
337 0.0000000000 -nan 
338 0.0000000000 -nan 
339 0.0000000000 -nan 
340 0.0000000000 -nan 
341 0.0000000000 -nan 
342 0.0000000000 -nan 
343 0.0000000000 -nan 
344 0.0000000000 -nan 
345 0.0000000000 -nan 
346 0.0000000000 -nan 
347 0.0000000000 -nan 
348 0.0000000000 -nan 
349 0.0000000000 -nan 
350 0.0000000000 -nan 
351 0.0000000000 -nan 
352 0.0000000000 -nan 
353 0.0000000000 -nan 
354 0.0000000000 -nan 
355 0.0000000000 -nan 
356 0.0000000000 -nan 
357 0.0000000000 -nan 
358 0.0000000000 -nan 
359 0.0000000000 -nan 
360 0.0000000000 -nan 
361 0.0000000000 -nan 
362 0.0000000000 -nan 
363 0.0000000000 -nan 
364 0.0000000000 -nan 
365 0.0000000000 -nan 
366 0.0000000000 -nan 
367 0.0000000000 -nan 
368 0.0000000000 -nan 
369 0.0000000000 -nan 
370 0.0000000000 -nan 
371 0.0000000000 -nan 
372 0.0000000000 -nan 
373 0.0000000000 -nan 
374 0.0000000000 -nan 
375 0.0000000000 -nan 
376 0.0000000000 -nan 
377 0.0000000000 -nan 
378 0.0000000000 -nan 
379 0.0000000000 -nan 
380 0.0000000000 -nan 
381 0.0000000000 -nan 
382 0.0000000000 -nan 
383 0.0000000000 -nan 
384 0.0000000000 -nan 
385 0.0000000000 -nan 
386 0.0000000000 -nan 
387 0.0000000000 -nan 
388 0.0000000000 -nan 
389 0.0000000000 -nan 
390 0.0000000000 -nan 
391 0.0000000000 -nan 
392 0.0000000000 -nan 
393 0.0000000000 -nan 
394 0.0000000000 -nan 
395 0.0000000000 -nan 
396 0.0000000000 -nan 
397 0.0000000000 -nan 
398 0.0000000000 -nan 
399 0.0000000000 -nan 
